;;;;;;;;;;;;;;;;;;;;;;;TR Cartera;;farmacia;Carn Matilde;Hisenda 50 2;Devoluci¢ Hisenda;Ajunt. Arb£cies;Seguretat Social;;Pago ElCorteInglÇs;;;FeuVert;;Perruqueria;;SelfPrinting;Primark;Aldi;Action Girona;FeuVert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Moviments Despeses / Ingressos;;;;;;;;;;;;;T.Moneder;0;;;;;;;;restaurant;Carn. Arimany;IngrÇs Client;Xarrup Sou;Oncolliga;Ocaso;;Accions S&P500;;;IKEA mobles;;IngrÇs Casa;;Prolab;Sports Arb£cies;Novavenda;Aliexpress;IKEA mobles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;BBVA;-2157;;;; ;;;;neteja;Carrefour;Pensi¢ no contributiva;Ingres Extra;PJ Isabel;Agents Comercials;;Accions NVIDIA;;;Back Market;;Retirada casa;;Pixarprinting;Woman Secret;Action Girona;El Corte InglÇs;Back Market;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ID_mov;Banc;FormaPago;Data;mes;any;import ingrÇs;Import cÖrrec;grup;Idcategoria;Idconcepte;Comentari;Columna1;;;La Caixa;102,28;;;;;;;;personal;Dia;Paga Extra Jordi;Cobro Banc;Lloguer Parking;;;TR Cashback;;;LIDL;;Transport;;Moldiber;Primark;IKEA menjar;Compra mïbil;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3163;BBVA;Däbit;09/02/2024;febrero;2024;;22,02 ?;CÖrrec;menjar;Action Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3164;BBVA;Däbit;09/02/2024;febrero;2024;;6,17 ?;CÖrrec;neteja;Action Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3165;BBVA;Däbit;12/02/2024;febrero;2024;;52,76 ?;CÖrrec;gasolina;GasolinaAreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3166;BBVA;Däbit;11/02/2024;febrero;2024;;74,30 ?;CÖrrec;restaurant;Restaurant;Montsoriu. Arb£cies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3167;BBVA;Däbit;12/02/2024;febrero;2024;;8,74 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3168;BBVA;Däbit;13/02/2024;febrero;2024;;10,10 ?;CÖrrec;varis;Parking;BCN. Goodjobs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3169;BBVA;Däbit;13/02/2024;febrero;2024;;69,90 ?;CÖrrec;restaurant;Restaurant;Ceviche103. BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3170;BBVA;Däbit;13/02/2024;febrero;2024;;11,20 ?;CÖrrec;varis;Parking;Ceviche.BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3171;BBVA;Däbit;13/02/2024;febrero;2024;;2,95 ?;CÖrrec;restaurant;Bar;Autopista;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3172;BBVA;Däbit;13/02/2024;febrero;2024;;9,84 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3173;BBVA;Däbit;14/02/2024;febrero;2024;;20,00 ?;CÖrrec;varis;Dentista;Jordi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3174;BBVA;Däbit;14/02/2024;febrero;2024;;5,90 ?;CÖrrec;restaurant;Bar;L'avi Xicu.Palam¢s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3175;BBVA;Däbit;14/02/2024;febrero;2024;;39,00 ?;CÖrrec;manteniment;Altres mant.;Decoficador TDT.Sureda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3176;BBVA;Däbit;14/02/2024;febrero;2024;;2,94 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3177;BBVA;Däbit;14/02/2024;febrero;2024;;2,85 ?;CÖrrec;neteja;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3178;Efectiu;;15/02/2024;febrero;2024;;6,10 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3179;Efectiu;;15/02/2024;febrero;2024;;3,00 ?;CÖrrec;personal;Jordi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3180;BBVA;Däbit;15/02/2024;febrero;2024;;11,43 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3181;BBVA;Compte;16/02/2024;febrero;2024;;43,80 ?;CÖrrec;despesa_general;Lowi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3182;BBVA;Däbit;16/02/2024;febrero;2024;;4,90 ?;CÖrrec;manteniment;Xino Sta.Coloma;Hdmi + cinta adhesiva;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3183;BBVA;Däbit;16/02/2024;febrero;2024;;30,51 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3184;BBVA;Däbit;17/02/2024;febrero;2024;;19,34 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3185;BBVA;Compte;18/02/2024;febrero;2024;;50,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3186;Efectiu;;18/02/2024;febrero;2024;;19,00 ?;CÖrrec;restaurant;Bar;El Casino;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3187;Efectiu;;19/02/2024;febrero;2024;;16,00 ?;CÖrrec;menjar;Ous casolans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3188;Efectiu;;18/02/2024;febrero;2024;;5,75 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3189;Efectiu;;21/02/2024;febrero;2024;;5,00 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3190;BBVA;Däbit;19/02/2024;febrero;2024;;17,30 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3191;BBVA;Däbit;21/02/2024;febrero;2024;;11,51 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3192;BBVA;Däbit;21/02/2024;febrero;2024;;2,65 ?;CÖrrec;neteja;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3193;BBVA;Däbit;21/02/2024;febrero;2024;;86,58 ?;CÖrrec;varis;Certificat/registre;Renovar Carnet cotxe Isa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3194;BBVA;Däbit;21/02/2024;febrero;2024;;63,14 ?;CÖrrec;gasolina;GasolinaAreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3195;BBVA;VISA;22/02/2024;febrero;2024;;44,04 ?;CÖrrec;manteniment;Aliexpress;Smart Tv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3196;Efectiu;;23/02/2024;febrero;2024;;14,87 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3197;BBVA;Däbit;24/02/2024;febrero;2024;;8,44 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3198;Efectiu;;25/02/2024;febrero;2024;;12,00 ?;CÖrrec;menjar;Veh° Moro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3199;Efectiu;;25/02/2024;febrero;2024;;8,04 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3200;BBVA;Compte;26/02/2024;febrero;2024;50,00 ?;;IngrÇs;ingres_general;Hisenda 50 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3201;BBVA;Compte;26/02/2024;febrero;2024;50,00 ?;;IngrÇs;ingres_general;Hisenda 50 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3202;BBVA;Compte;26/02/2024;febrero;2024;400,00 ?;;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3203;LaCaixa;Compte;12/02/2024;febrero;2024;;60,53 ?;CÖrrec;despesa_general;Ajunt. Arb£cies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3204;LaCaixa;Compte;23/02/2024;febrero;2024;;40,00 ?;op_banc;op_banc;Reintegre Caixer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3205;LaCaixa;Compte;26/02/2024;febrero;2024;517,90 ?;;IngrÇs;ingres_general;Pensi¢ no contributiva;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3206;LaCaixa;Compte;26/02/2024;febrero;2024;190,32 ?;;IngrÇs;ingres_general;Complement Generalitat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3207;LaCaixa;Compte;26/02/2024;febrero;2024;;400,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3208;BBVA;Däbit;26/02/2024;febrero;2024;;12,05 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3209;BBVA;Däbit;27/02/2024;febrero;2024;;3,90 ?;CÖrrec;menjar;Mercadona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3210;BBVA;Däbit;27/02/2024;febrero;2024;;1,15 ?;CÖrrec;neteja;Mercadona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3211;BBVA;Däbit;27/02/2024;febrero;2024;;24,10 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3212;BBVA;Däbit;27/02/2024;febrero;2024;;2,89 ?;CÖrrec;neteja;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3213;BBVA;Däbit;27/02/2024;febrero;2024;;3,99 ?;CÖrrec;manteniment;Xino Sta.Coloma;Allargo Vontax;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3214;BBVA;Compte;29/02/2024;febrero;2024;;489,43 ?;CÖrrec;despesa_general;Hipoteca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3215;BBVA;Compte;29/02/2024;febrero;2024;;5,14 ?;CÖrrec;proveidor;Hofmann;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3216;BBVA;Compte;29/02/2024;febrero;2024;14,94 ?;;IngrÇs;ingres_general;Cartera DP Petit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3217;BBVA;Compte;29/02/2024;febrero;2024;51,99 ?;;IngrÇs;ingres_general;Cartera DP Gran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3218;Efectiu;;29/02/2024;febrero;2024;;1,85 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3219;BBVA;Däbit;29/02/2024;febrero;2024;;8,92 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3220;BBVA;Däbit;29/02/2024;febrero;2024;;1,05 ?;CÖrrec;neteja;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3221;BBVA;Däbit;01/03/2024;marzo;2024;;19,17 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3222;LaCaixa;Compte;01/03/2024;marzo;2024;;400,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3223;BBVA;Compte;01/03/2024;marzo;2024;;61,38 ?;CÖrrec;despesa_general;Endesa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3224;BBVA;Compte;01/03/2024;marzo;2024;;25,75 ?;CÖrrec;asseguranáa;Ocaso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3225;BBVA;Compte;01/03/2024;marzo;2024;;61,60 ?;CÖrrec;despesa_general;Piscina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3226;BBVA;Compte;01/03/2024;marzo;2024;340,00 ?;;IngrÇs;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3227;BBVA;Däbit;03/03/2024;marzo;2024;;17,98 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3228;Efectiu;;03/03/2024;marzo;2024;;9,00 ?;CÖrrec;menjar;Plaáa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3229;Efectiu;;03/03/2024;marzo;2024;;5,40 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3230;Efectiu;;05/03/2024;marzo;2024;;20,00 ?;CÖrrec;menjar;Ous casolans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3231;Efectiu;;05/03/2024;marzo;2024;;1,80 ?;CÖrrec;farmacia;FarmÖcia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3233;BBVA;Däbit;04/03/2024;marzo;2024;;18,14 ?;CÖrrec;neteja;Clarel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3234;BBVA;Compte;05/03/2024;marzo;2024;;38,40 ?;CÖrrec;asseguranáa;BBVA Asseg. Casa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3235;BBVA;Compte;05/03/2024;marzo;2024;;25,51 ?;op_banc;op_banc;Pago VISA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3236;BBVA;Compte;05/03/2024;marzo;2024;;14,63 ?;CÖrrec;asseguranáa;DP Morts Enric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3237;BBVA;Compte;05/03/2024;marzo;2024;;200,00 ?;CÖrrec;despesa_general;PJ Isabel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3238;BBVA;Compte;05/03/2024;marzo;2024;;20,38 ?;CÖrrec;asseguranáa;DP MP Mireia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3239;BBVA;VISA;04/03/2024;marzo;2024;;9,78 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3240;BBVA;VISA;04/03/2024;marzo;2024;;2,36 ?;CÖrrec;manteniment;Xino Sta.Coloma;espelmes 65+globus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3241;BBVA;Däbit;05/03/2024;marzo;2024;;4,01 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3242;Efectiu;;07/03/2024;marzo;2024;;16,30 ?;CÖrrec;buta;ButÖ reparto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3243;Efectiu;;07/03/2024;marzo;2024;;52,00 ?;CÖrrec;proveidor;Prolab;∑lbum Lidia Cerrillo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3244;BBVA;Compte;28/02/2023;febrero;2023;100,00 ?;;IngrÇs;ingres_general;Hisenda 100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3245;BBVA;Däbit;06/03/2024;marzo;2024;;121,80 ?;CÖrrec;restaurant;Restaurant;Ceviche 103 BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3246;BBVA;Däbit;06/03/2024;marzo;2024;;12,65 ?;CÖrrec;varis;Transport;Metro BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3247;BBVA;Däbit;06/03/2024;marzo;2024;;29,40 ?;CÖrrec;varis;Parking;Mireia BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3248;BBVA;VISA;06/03/2024;marzo;2024;;37,50 ?;CÖrrec;varis;Parking;Isabel BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3249;BBVA;VISA;06/03/2024;marzo;2024;;16,66 ?;CÖrrec;restaurant;Restaurant;Taco Bell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3250;BBVA;Compte;07/03/2024;marzo;2024;250,00 ?;;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3251;BBVA;Däbit;07/03/2024;marzo;2024;;3,10 ?;CÖrrec;restaurant;Bar;Luxe Cafä;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3252;BBVA;Däbit;07/03/2024;marzo;2024;;68,10 ?;CÖrrec;restaurant;Restaurant;Enjoy Platja d'Aro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3253;BBVA;Däbit;08/03/2024;marzo;2024;;20,00 ?;CÖrrec;gasolina;Gasolina altres;Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3254;BBVA;Däbit;08/03/2024;marzo;2024;;36,18 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3255;Efectiu;;08/03/2024;marzo;2024;;40,03 ?;CÖrrec;menjar;Can Rinsa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3256;Efectiu;;08/03/2024;marzo;2024;;10,60 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3257;Efectiu;;09/03/2024;marzo;2024;;16,20 ?;CÖrrec;menjar;Carrefour;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3258;Efectiu;;09/03/2024;marzo;2024;;6,62 ?;CÖrrec;menjar;Xarcut. La taverna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3259;Efectiu;;09/03/2024;marzo;2024;;7,90 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3260;Efectiu;;09/03/2024;marzo;2024;;15,00 ?;CÖrrec;personal;Jordi;Regal Montse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3261;Efectiu;;06/03/2024;marzo;2024;;7,00 ?;CÖrrec;restaurant;Bar;Donuts BCN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3262;Efectiu;;07/03/2024;marzo;2024;;10,00 ?;CÖrrec;restaurant;Bar;GeriÖtric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3263;Efectiu;;07/03/2024;marzo;2024;;10,00 ?;CÖrrec;restaurant;Restaurant;Kebab Jordi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3264;Efectiu;;08/03/2024;marzo;2024;;7,71 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3265;Efectiu;;08/03/2024;marzo;2024;;1,58 ?;CÖrrec;neteja;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3266;BBVA;Däbit;09/03/2024;marzo;2024;;25,77 ?;CÖrrec;menjar;Fruiteria Bayes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3267;BBVA;Däbit;09/03/2024;marzo;2024;;6,67 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3268;BBVA;Däbit;09/03/2024;marzo;2024;;2,20 ?;CÖrrec;neteja;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3269;LaCaixa;Compte;07/03/2024;marzo;2024;;700,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3270;BBVA;Däbit;11/03/2024;marzo;2024;;61,93 ?;CÖrrec;restaurant;Restaurant;El Niu Pizza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3271;BBVA;Compte;11/03/2024;marzo;2024;480,00 ?;;IngrÇs;ingres_general;Abonament Ajuda Enric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3272;BBVA;Compte;11/03/2024;marzo;2024;480,00 ?;;IngrÇs;ingres_general;Abonament Ajuda Isabel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3273;BBVA;Däbit;11/03/2024;marzo;2024;;12,98 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3274;Efectiu;;11/03/2024;marzo;2024;;8,00 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
