ID_mov;Banc;FormaPago;Data;mes;any;import ingr‚s;Import c…rrec;grup;Idcategoria;Idconcepte;Comentari;mes_lower
6209;BBVA;Compte;25/02/2026;febrero;2026;951.2;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;febrero
6210;BBVA;Compte;25/02/2026;febrero;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;febrero
6211;BBVA;Compte;27/02/2026;febrero;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;febrero
6212;BBVA;Compte;27/02/2026;febrero;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;febrero
6213;Efectiu;;21/02/2026;febrero;2026;0.0;2.0;C…rrec;menjar;Novavenda;;febrero
6214;Efectiu;;25/02/2026;febrero;2026;0.0;3.5;C…rrec;menjar;Fruiteria Bayes;;febrero
6215;Efectiu;;23/02/2026;febrero;2026;0.0;7.0;C…rrec;menjar;Pa i pastisseria;;febrero
6216;Efectiu;;25/02/2026;febrero;2026;0.0;2.93;C…rrec;menjar;Fruiterra;;febrero
6217;Efectiu;;25/02/2026;febrero;2026;0.0;5.0;C…rrec;personal;Jordi;;febrero
6218;LaCaixa;Compte;21/02/2026;febrero;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;febrero
6219;LaCaixa;Compte;10/02/2026;febrero;2026;0.0;68.46;C…rrec;despesa_general;Ajunt. Arb£cies;;febrero
6220;LaCaixa;Compte;24/02/2026;febrero;2026;628.8;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;febrero
6221;LaCaixa;Compte;25/02/2026;febrero;2026;68.25;0.0;Ingr‚s;ingres_general;Complement Generalitat;;febrero
6222;Casa;;27/02/2026;febrero;2026;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;febrero
6223;TradeRep.;DŠbit;27/02/2026;febrero;2026;0.0;15.96;C…rrec;menjar;Dia;;febrero
6224;BBVA;VISA;27/02/2026;febrero;2026;0.0;204.25;C…rrec;proveidor;Exaprint;Estovalles Xarrup 3000;febrero
6225;BBVA;Compte;28/02/2026;febrero;2026;0.0;489.43;C…rrec;despesa_general;Hipoteca;;febrero
6226;BBVA;Compte;28/02/2026;febrero;2026;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;febrero
6227;BBVA;DŠbit;28/02/2026;febrero;2026;0.0;16.16;C…rrec;menjar;Pla‡a;;febrero
6228;BBVA;Compte;02/03/2026;marzo;2026;0.0;28.89;C…rrec;asseguran‡a;Ocaso;;marzo
6229;BBVA;Compte;02/03/2026;marzo;2026;0.0;90.28;C…rrec;despesa_general;Piscina;;marzo
6230;BBVA;Compte;02/03/2026;marzo;2026;0.0;74.45;op_banc;op_banc;Pago ElCorteIngl‚s;;marzo
6231;BBVA;Compte;28/02/2026;febrero;2026;15.71;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;febrero
6232;BBVA;Compte;28/02/2026;febrero;2026;45.4;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;febrero
6233;TradeRep.;Compte;02/03/2026;marzo;2026;0.23;0.0;op_banc;op_banc;Interesos Trade R.;;marzo
6234;TradeRep.;Compte;02/03/2026;marzo;2026;0.0;25.0;C…rrec;despesa_general;Accions S&P500;;marzo
6235;TradeRep.;Compte;02/03/2026;marzo;2026;0.0;25.0;C…rrec;despesa_general;Accions NVIDIA;;marzo
6236;Efectiu;;02/03/2026;marzo;2026;0.0;55.0;C…rrec;despesa_general;Lloguer Parking;;marzo
6237;Efectiu;;01/03/2026;marzo;2026;0.0;7.28;C…rrec;menjar;Pa i pastisseria;;marzo
6238;Efectiu;;01/03/2026;marzo;2026;0.0;40.99;C…rrec;menjar;Pla‡a;;marzo
6239;Efectiu;;02/03/2026;marzo;2026;0.0;30.0;C…rrec;menjar;Ous casolans;;marzo
6240;LaCaixa;Compte;02/03/2026;marzo;2026;0.0;250.0;op_banc;op_banc;Trasp…s comptes;;marzo
6241;Casa;;02/03/2026;marzo;2026;150.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6242;TradeRep.;DŠbit;02/03/2026;marzo;2026;0.0;16.69;C…rrec;menjar;Dia;;marzo
6243;BBVA;VISA;03/03/2026;marzo;2026;0.0;-6.32;C…rrec;manteniment;Aliexpress;Devoluci¢. Rodes mobles;marzo
6244;TR Cartera;Compte;03/03/2026;marzo;2026;6.45;0.0;Ingr‚s;ingres_general;TR Cashback;;marzo
6245;TradeRep.;DŠbit;03/03/2026;marzo;2026;0.0;17.62;C…rrec;menjar;AreaGuissona;;marzo
6246;TradeRep.;DŠbit;03/03/2026;marzo;2026;0.0;0.95;C…rrec;neteja;AreaGuissona;;marzo
6247;Efectiu;;03/03/2026;marzo;2026;0.0;18.96;C…rrec;menjar;Can Rinsa;;marzo
6248;Efectiu;;03/03/2026;marzo;2026;0.0;5.0;C…rrec;personal;Jordi;;marzo
6249;TradeRep.;DŠbit;03/03/2026;marzo;2026;0.0;46.74;C…rrec;gasolina;GasolinaAreaGuissona;;marzo
6250;TradeRep.;DŠbit;04/03/2026;marzo;2026;0.0;12.06;C…rrec;menjar;Novavenda;;marzo
6251;TradeRep.;DŠbit;05/03/2026;marzo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;marzo
6252;TradeRep.;DŠbit;05/03/2026;marzo;2026;0.0;44.95;C…rrec;roba;Sports Arb£cies;Botes sport Isa;marzo
6253;BBVA;Compte;05/03/2026;marzo;2026;0.0;42.34;C…rrec;asseguran‡a;BBVA Asseg. Casa;;marzo
6254;BBVA;Compte;05/03/2026;marzo;2026;0.0;9.88;C…rrec;asseguran‡a;DP Morts Enric;;marzo
6255;BBVA;Compte;05/03/2026;marzo;2026;0.0;21.62;C…rrec;asseguran‡a;DP MP Mireia;;marzo
6256;BBVA;Compte;05/03/2026;marzo;2026;0.0;220.5;C…rrec;despesa_general;PJ Isabel;;marzo
6257;BBVA;Compte;05/03/2026;marzo;2026;0.0;159.02;op_banc;op_banc;Pago VISA;;marzo
6258;BBVA;VISA;04/03/2026;marzo;2026;0.0;16.0;C…rrec;manteniment;Temu;rodes mobles pesants;marzo
6259;TradeRep.;DŠbit;06/03/2026;marzo;2026;0.0;9.7;C…rrec;menjar;Pa i pastisseria;;marzo
6260;TradeRep.;DŠbit;07/03/2026;marzo;2026;0.0;2.15;C…rrec;varis;Parking;zona blava Palam¢s;marzo
6261;TradeRep.;DŠbit;07/03/2026;marzo;2026;0.0;22.01;C…rrec;menjar;LIDL;;marzo
6262;BBVA;DŠbit;06/03/2026;marzo;2026;0.0;80.4;C…rrec;restaurant;Restaurant;Local Social Campllong;marzo
6263;BBVA;DŠbit;07/03/2026;marzo;2026;0.0;30.85;C…rrec;gasolina;GasolinaAreaGuissona;;marzo
6264;BBVA;DŠbit;08/03/2026;marzo;2026;0.0;19.21;C…rrec;menjar;AreaGuissona;;marzo
6265;BBVA;DŠbit;08/03/2026;marzo;2026;0.0;9.27;C…rrec;menjar;Dia;;marzo
6266;Efectiu;;08/03/2026;marzo;2026;0.0;15.2;C…rrec;menjar;Pla‡a;;marzo
6267;Efectiu;;08/03/2026;marzo;2026;0.0;3.2;C…rrec;menjar;Fruiteria Deepak;;marzo
6268;Efectiu;;06/03/2026;marzo;2026;0.0;1.59;C…rrec;menjar;Fruiterra;;marzo
6269;Casa;;08/03/2026;marzo;2026;0.0;50.0;op_banc;op_banc;Trasp…s comptes;;marzo
6270;BBVA;DŠbit;09/03/2026;marzo;2026;0.0;21.95;C…rrec;menjar;AreaGuissona;;marzo
6271;BBVA;DŠbit;09/03/2026;marzo;2026;0.0;1.09;C…rrec;neteja;AreaGuissona;;marzo
6272;BBVA;DŠbit;09/03/2026;marzo;2026;0.0;11.53;C…rrec;menjar;Novavenda;;marzo
6273;Efectiu;;09/03/2026;marzo;2026;0.0;0.9;C…rrec;menjar;Pa i pastisseria;;marzo
6274;Efectiu;;09/03/2026;marzo;2026;0.0;2.75;C…rrec;menjar;AreaGuissona;;marzo
6275;BBVA;Compte;10/03/2026;marzo;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6276;BBVA;Compte;10/03/2026;marzo;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;marzo
6277;TradeRep.;Compte;10/03/2026;marzo;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6278;LaCaixa;Compte;10/03/2026;marzo;2026;0.0;68.46;C…rrec;despesa_general;Ajunt. Arb£cies;;marzo
6279;LaCaixa;Compte;10/03/2026;marzo;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;marzo
6280;BBVA;Compte;28/02/2026;febrero;2026;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;febrero
6282;TradeRep.;DŠbit;11/03/2026;marzo;2026;0.0;25.08;C…rrec;neteja;Clarel;;marzo
6283;TradeRep.;DŠbit;12/03/2026;marzo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;marzo
6284;TradeRep.;DŠbit;12/03/2026;marzo;2026;0.0;5.06;C…rrec;menjar;Dia;;marzo
6285;TradeRep.;DŠbit;12/03/2026;marzo;2026;0.0;18.44;C…rrec;menjar;Dia;;marzo
6286;Efectiu;;12/03/2026;marzo;2026;0.0;3.6;C…rrec;menjar;Pa i pastisseria;;marzo
6287;Efectiu;;12/03/2026;marzo;2026;0.0;1.48;C…rrec;menjar;Fruiteria Deepak;;marzo
6288;BBVA;Compte;13/03/2026;marzo;2026;0.0;35.9;C…rrec;despesa_general;Lowi;;marzo
6289;BBVA;VISA;13/03/2026;marzo;2026;0.0;42.67;C…rrec;Parallar;Aliexpress;term•stat+l…mina cale.;marzo
6290;BBVA;Compte;19/03/2026;marzo;2026;0.0;20.0;op_banc;op_banc;Trasp…s comptes;Targeta Moneder;marzo
6291;T.Moneder;Compte;19/03/2026;marzo;2026;20.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6292;BBVA;Compte;16/03/2026;marzo;2026;0.0;0.82;C…rrec;varis;Interesos;;marzo
6293;BBVA;DŠbit;16/03/2026;marzo;2026;0.0;4.1;C…rrec;menjar;Pa i pastisseria;;marzo
6294;TradeRep.;DŠbit;14/03/2026;marzo;2026;0.0;37.4;C…rrec;menjar;AreaGuissona;;marzo
6295;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;15.5;C…rrec;menjar;Dia;;marzo
6296;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;36.99;C…rrec;rebost;Fruiteria Bayes;;marzo
6297;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;6.93;C…rrec;menjar;Dia;;marzo
6298;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;21.4;C…rrec;varis;Parking;Barcelona;marzo
6299;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;46.5;C…rrec;restaurant;Restaurant;Sehari. BCN;marzo
6300;TradeRep.;DŠbit;15/03/2026;marzo;2026;0.0;22.65;C…rrec;restaurant;Bar;xocolateria Petrixol;marzo
6301;TradeRep.;DŠbit;17/03/2026;marzo;2026;0.0;10.23;C…rrec;menjar;AreaGuissona;;marzo
6302;TradeRep.;Compte;17/03/2026;marzo;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6303;TradeRep.;DŠbit;17/03/2026;marzo;2026;0.0;39.07;C…rrec;menjar;Mercadona;;marzo
6304;TradeRep.;DŠbit;17/03/2026;marzo;2026;0.0;1.2;C…rrec;neteja;Mercadona;;marzo
6305;TradeRep.;DŠbit;17/03/2026;marzo;2026;0.0;35.58;C…rrec;gasolina;GasolinaAreaGuissona;;marzo
6306;TradeRep.;DŠbit;17/03/2026;marzo;2026;0.0;6.36;C…rrec;manteniment;LeroyMerlin;perfils l…mina calefac.;marzo
6307;TradeRep.;DŠbit;19/03/2026;marzo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;marzo
6308;TradeRep.;DŠbit;19/03/2026;marzo;2026;0.0;18.68;C…rrec;menjar;Fruiteria Bayes;;marzo
6309;TradeRep.;DŠbit;19/03/2026;marzo;2026;0.0;14.17;C…rrec;menjar;Dia;;marzo
6310;TradeRep.;DŠbit;20/03/2026;marzo;2026;0.0;2.1;C…rrec;menjar;Pa i pastisseria;;marzo
6312;Efectiu;;17/03/2026;marzo;2026;0.0;6.57;C…rrec;neteja;Clarel;;marzo
6313;T.Moneder;Compte;19/03/2026;marzo;2026;0.0;2.75;C…rrec;menjar;Dia;;marzo
6314;Efectiu;;14/03/2026;marzo;2026;0.0;5.68;C…rrec;menjar;Peixeteria;;marzo
6315;Efectiu;;20/03/2026;marzo;2026;0.0;2.9;C…rrec;menjar;Fruiteria Bayes;;marzo
6316;Efectiu;;15/03/2026;marzo;2026;0.0;13.78;C…rrec;menjar;Pla‡a;;marzo
6317;Efectiu;;13/03/2026;marzo;2026;0.0;12.25;C…rrec;varis;Transport;Targeta Jordi;marzo
6318;Efectiu;;13/03/2026;marzo;2026;0.0;17.0;C…rrec;buta;But… reparto;;marzo
6319;Efectiu;;14/03/2026;marzo;2026;0.0;3.3;C…rrec;menjar;Pa i pastisseria;;marzo
6320;Efectiu;;17/03/2026;marzo;2026;0.0;3.5;C…rrec;menjar;Fruiteria Deepak;;marzo
6321;Efectiu;;18/03/2026;marzo;2026;0.0;9.24;C…rrec;menjar;Fruiterra;;marzo
6322;Efectiu;;18/03/2026;marzo;2026;0.0;48.0;C…rrec;restaurant;Restaurant;Can Quel. Palam¢s;marzo
6323;Efectiu;;18/03/2026;marzo;2026;0.0;5.0;C…rrec;personal;Jordi;;marzo
6324;LaCaixa;Compte;;enero;1900;0.0;400.0;op_banc;op_banc;Trasp…s comptes;;enero
6325;Efectiu;;20/03/2026;marzo;2026;0.0;6.68;C…rrec;menjar;Can Rinsa;;marzo
6326;TradeRep.;DŠbit;21/03/2026;marzo;2026;0.0;15.3;C…rrec;roba;Altre roba;Samarretes Lewis La Roca;marzo
6327;TradeRep.;DŠbit;20/03/2026;marzo;2026;0.0;65.55;C…rrec;restaurant;Restaurant;Pizza Montsoriu;marzo
6328;Casa;;22/03/2026;marzo;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;marzo
6329;Efectiu;;22/03/2026;marzo;2026;0.0;20.0;C…rrec;gasolina;GasolinaAreaGuissona;;marzo
6330;TradeRep.;DŠbit;21/03/2026;marzo;2026;0.0;24.55;C…rrec;menjar;Fruiterra;;marzo
6331;Efectiu;;21/03/2026;marzo;2026;0.0;2.35;C…rrec;menjar;Fruiteria Bayes;;marzo
6332;TradeRep.;DŠbit;21/03/2026;marzo;2026;0.0;42.11;C…rrec;menjar;Can Rinsa;;marzo
6333;TradeRep.;DŠbit;21/03/2026;marzo;2026;0.0;21.98;C…rrec;menjar;Dia;;marzo
6334;BBVA;DŠbit;22/03/2026;marzo;2026;0.0;9.95;C…rrec;roba;Sports Arb£cies;;marzo
6335;T.Moneder;Compte;21/03/2026;marzo;2026;0.0;1.6;C…rrec;personal;Jordi;;marzo
6336;BBVA;Compte;23/03/2026;marzo;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 1;;marzo
6337;BBVA;Compte;23/03/2026;marzo;2026;50.0;0.0;Ingr‚s;ingres_general;Hisenda 50 2;;marzo
6338;BBVA;Compte;24/03/2026;marzo;2026;0.0;200.0;op_banc;op_banc;Trasp…s comptes;;marzo
6339;TradeRep.;Compte;24/03/2026;marzo;2026;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6340;BBVA;Compte;25/03/2026;marzo;2026;940.74;0.0;Ingr‚s;ingres_general;Pensi¢ Enric;;marzo
6341;BBVA;Compte;25/03/2026;marzo;2026;951.2;0.0;Ingr‚s;ingres_general;Pensi¢ Isabel;;marzo
6342;LaCaixa;Compte;24/03/2026;marzo;2026;628.8;0.0;Ingr‚s;ingres_general;Pensi¢ no contributiva;;marzo
6343;TradeRep.;DŠbit;22/03/2026;marzo;2026;0.0;19.3;C…rrec;restaurant;Bar;Vermut Can Torres;marzo
6344;TradeRep.;DŠbit;24/03/2026;marzo;2026;0.0;21.38;C…rrec;restaurant;Restaurant;McDonald's BCN;marzo
6345;TradeRep.;DŠbit;24/03/2026;marzo;2026;0.0;19.75;C…rrec;menjar;LIDL;;marzo
6346;TradeRep.;DŠbit;24/03/2026;marzo;2026;0.0;4.99;C…rrec;roba;LIDL;malles Isa;marzo
6348;TradeRep.;DŠbit;25/03/2026;marzo;2026;0.0;11.85;C…rrec;neteja;Clarel;;marzo
6349;TradeRep.;DŠbit;25/03/2026;marzo;2026;0.0;14.7;C…rrec;menjar;AreaGuissona;;marzo
6350;Efectiu;;24/03/2026;marzo;2026;0.0;2.4;C…rrec;menjar;Pa i pastisseria;;marzo
6351;Efectiu;;22/03/2026;marzo;2026;0.0;3.44;C…rrec;menjar;Fruiteria Deepak;;marzo
6352;Efectiu;;24/03/2026;marzo;2026;0.0;4.0;C…rrec;personal;Jordi;;marzo
6353;BBVA;Compte;26/03/2026;marzo;2026;0.0;22.99;C…rrec;varis;Advocat;Reclamaci¢ BBVA;marzo
6354;BBVA;Compte;27/03/2026;marzo;2026;45.4;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;marzo
6355;TradeRep.;DŠbit;26/03/2026;marzo;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;marzo
6356;TradeRep.;DŠbit;26/03/2026;marzo;2026;0.0;11.3;C…rrec;menjar;Novavenda;;marzo
6357;TradeRep.;DŠbit;26/03/2026;marzo;2026;0.0;20.66;C…rrec;gasolina;GasolinaAreaGuissona;;marzo
6358;BBVA;Compte;27/03/2026;marzo;2026;0.0;1500.0;op_banc;op_banc;Trasp…s comptes;;marzo
6359;TradeRep.;Compte;27/03/2026;marzo;2026;1500.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6360;LaCaixa;Compte;26/03/2026;marzo;2026;68.25;0.0;Ingr‚s;ingres_general;Complement Generalitat;;marzo
6361;LaCaixa;Compte;27/03/2026;marzo;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;marzo
6362;TradeRep.;DŠbit;27/03/2026;marzo;2026;0.0;30.5;C…rrec;menjar;AreaGuissona;;marzo
6363;BBVA;Compte;27/03/2026;marzo;2026;16.05;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;marzo
6364;Efectiu;;26/03/2026;marzo;2026;0.0;19.5;C…rrec;restaurant;Restaurant;Montsoriu. Gimn…s Isa;marzo
6365;Efectiu;;27/03/2026;marzo;2026;0.0;8.55;C…rrec;menjar;Pa i pastisseria;;marzo
6366;Efectiu;;28/03/2026;marzo;2026;0.0;1.8;C…rrec;menjar;Fruiteria Bayes;;marzo
6367;TradeRep.;DŠbit;28/03/2026;marzo;2026;0.0;18.22;C…rrec;menjar;Dia;;marzo
6368;TradeRep.;DŠbit;28/03/2026;marzo;2026;0.0;1.15;C…rrec;neteja;Dia;;marzo
6369;Efectiu;;28/03/2026;marzo;2026;0.0;5.67;C…rrec;menjar;Fruiterra;;marzo
6370;BBVA;VISA;27/03/2026;marzo;2026;0.0;19.47;C…rrec;manteniment;Aliexpress;bluetooth cotxe+cordons;marzo
6371;BBVA;VISA;28/03/2026;marzo;2026;0.0;-18.21;C…rrec;manteniment;Aliexpress;Term•stat Cancelaci¢;marzo
6372;TradeRep.;Compte;30/03/2026;marzo;2026;0.0;800.0;op_banc;op_banc;Trasp…s comptes;;marzo
6373;BBVA;Compte;30/03/2026;marzo;2026;800.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6374;BBVA;Compte;31/03/2026;marzo;2026;0.0;337.14;C…rrec;despesa_general;CrŠdit Cotxe;;marzo
6375;BBVA;Compte;31/03/2026;marzo;2026;0.0;489.43;C…rrec;despesa_general;Hipoteca;;marzo
6376;Casa;;31/03/2026;marzo;2026;80.0;0.0;op_banc;op_banc;Trasp…s comptes;;marzo
6377;BBVA;Compte;28/03/2026;marzo;2026;0.0;20.0;op_banc;op_banc;Trasp…s comptes;;marzo
6378;TradeRep.;DŠbit;30/03/2026;marzo;2026;0.0;14.76;C…rrec;menjar;AreaGuissona;;marzo
6379;TradeRep.;DŠbit;30/03/2026;marzo;2026;0.0;7.23;C…rrec;menjar;AreaGuissona;;marzo
6380;TradeRep.;DŠbit;31/03/2026;marzo;2026;0.0;14.3;C…rrec;menjar;Dia;;marzo
6381;TradeRep.;DŠbit;31/03/2026;marzo;2026;0.0;2.07;C…rrec;manteniment;Xino Sta.Coloma;caixes interruptor;marzo
6382;Efectiu;;31/03/2026;marzo;2026;0.0;0.95;C…rrec;manteniment;Xino Sta.Coloma;tacos 5;marzo
6383;BBVA;Compte;01/04/2026;abril;2026;0.0;28.89;C…rrec;asseguran‡a;Ocaso;;abril
6384;BBVA;Compte;01/04/2026;abril;2026;0.0;90.28;C…rrec;despesa_general;Piscina;;abril
6385;BBVA;Compte;31/03/2026;marzo;2026;100.0;0.0;Ingr‚s;ingres_general;Hisenda 100;;marzo
6386;TradeRep.;Compte;01/04/2026;abril;2026;0.01;0.0;op_banc;op_banc;TR Cashback;;abril
6387;TradeRep.;Compte;01/04/2026;abril;2026;0.49;0.0;op_banc;op_banc;Interesos Trade R.;;abril
6388;TradeRep.;DŠbit;01/04/2026;abril;2026;0.0;25.83;C…rrec;menjar;AreaGuissona;;abril
6389;TradeRep.;DŠbit;01/04/2026;abril;2026;0.0;16.64;C…rrec;menjar;Novavenda;;abril
6390;TradeRep.;Compte;01/04/2026;abril;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;abril
6391;BBVA;Compte;01/04/2026;abril;2026;300.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6392;BBVA;Compte;02/04/2026;abril;2026;0.0;257.86;op_banc;op_banc;Pago VISA;;abril
6393;BBVA;Compte;06/04/2026;abril;2026;0.0;42.34;C…rrec;asseguran‡a;BBVA Asseg. Casa;;abril
6394;BBVA;Compte;06/04/2026;abril;2026;250.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6395;BBVA;Compte;06/04/2026;abril;2026;0.0;250.0;op_banc;op_banc;Trasp…s comptes;;abril
6396;Efectiu;;03/04/2026;abril;2026;0.0;6.0;C…rrec;menjar;Pa i pastisseria;;abril
6397;Efectiu;;03/04/2026;abril;2026;0.0;5.0;C…rrec;personal;Jordi;;abril
6398;LaCaixa;Compte;01/04/2026;abril;2026;0.0;100.0;op_banc;op_banc;Trasp…s comptes;;abril
6399;LaCaixa;Compte;06/04/2026;abril;2026;0.0;300.0;op_banc;op_banc;Trasp…s comptes;;abril
6400;Efectiu;;05/04/2026;abril;2026;0.0;16.96;C…rrec;menjar;Pla‡a;;abril
6401;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;4.4;C…rrec;menjar;Pa i pastisseria;;abril
6402;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;4.4;C…rrec;varis;Parking;Girona.Generalitat;abril
6403;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;7.8;C…rrec;menjar;Action Girona;;abril
6404;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;11.43;C…rrec;menjar;Mercadona;;abril
6405;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;4.75;C…rrec;neteja;Mercadona;;abril
6406;Efectiu;;03/04/2026;abril;2026;0.0;6.8;C…rrec;menjar;Fruiterra;;abril
6407;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;51.0;C…rrec;restaurant;Restaurant;Altamira.Girona;abril
6408;TR Cartera;Compte;02/04/2026;abril;2026;7.57;0.0;op_banc;op_banc;TR Cashback;;abril
6409;TradeRep.;Compte;02/04/2026;abril;2026;0.0;25.0;C…rrec;despesa_general;Accions S&P500;;abril
6410;TradeRep.;Compte;02/04/2026;abril;2026;0.0;25.0;C…rrec;despesa_general;Accions NVIDIA;;abril
6411;TR Cartera;compte;02/04/2026;abril;2026;25.0;0.0;op_banc;op_banc;Accions S&P500;;abril
6412;TR Cartera;Compte;02/04/2026;abril;2026;25.0;0.0;op_banc;op_banc;Accions NVIDIA;;abril
6413;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;60.15;C…rrec;roba;Primark;roba Jordi;abril
6414;TradeRep.;DŠbit;03/04/2026;abril;2026;0.0;7.25;C…rrec;menjar;Dia;;abril
6415;TradeRep.;Compte;02/04/2026;abril;2026;0.0;-4.99;C…rrec;roba;LIDL;malles isa;abril
6416;TradeRep.;DŠbit;04/04/2026;abril;2026;0.0;61.0;C…rrec;restaurant;Restaurant;Fira medieval Hostalric (Pizza+bocata);abril
6417;TradeRep.;DŠbit;03/04/2026;abril;2026;0.0;17.0;C…rrec;varis;Fira;;abril
6418;TradeRep.;DŠbit;03/04/2026;abril;2026;0.0;16.0;C…rrec;menjar;Pla‡a;;abril
6419;TradeRep.;DŠbit;03/04/2026;abril;2026;0.0;27.71;C…rrec;gasolina;GasolinaAreaGuissona;;abril
6420;TradeRep.;DŠbit;05/04/2026;abril;2026;0.0;24.81;C…rrec;menjar;Dia;;abril
6421;TradeRep.;DŠbit;06/04/2026;abril;2026;0.0;15.8;C…rrec;menjar;Pa i pastisseria;;abril
6422;TradeRep.;DŠbit;06/04/2026;abril;2026;0.0;8.64;C…rrec;menjar;Dia;;abril
6423;Efectiu;;06/04/2026;abril;2026;0.0;30.0;C…rrec;menjar;Ous casolans;;abril
6424;Efectiu;;06/04/2026;abril;2026;0.0;11.52;C…rrec;menjar;Pla‡a;;abril
6425;TradeRep.;Compte;06/04/2026;abril;2026;250.0;0.0;op_banc;op_banc;Trasp…s comptes;;abril
6426;TradeRep.;DŠbit;02/04/2026;abril;2026;0.0;22.0;C…rrec;Parallar;Altres mobles;ratol¡ Jordi;abril
6427;TR Cartera;Compte;02/03/2026;marzo;2026;25.0;0.0;op_banc;op_banc;Accions S&P500;;marzo
6428;TR Cartera;Compte;02/04/2026;abril;2026;25.0;0.0;op_banc;op_banc;Accions NVIDIA;;abril
6429;BBVA;Compte;07/04/2026;abril;2026;0.0;111.5;C…rrec;despesa_general;Endesa;;abril
6430;Efectiu;;07/04/2026;abril;2026;0.0;55.0;C…rrec;despesa_general;Lloguer Parking;;abril
6431;BBVA;VISA;07/04/2026;abril;2026;0.0;34.98;C…rrec;Parallar;LIDL;Aixeta cuina;abril
6432;TradeRep.;DŠbit;06/04/2026;abril;2026;0.0;4.58;C…rrec;menjar;Altres menjar;;abril
6433;TradeRep.;DŠbit;07/04/2026;abril;2026;0.0;11.68;C…rrec;varis;Transport;Correus. Ulleres EXV;abril
6435;TradeRep.;DŠbit;07/04/2026;abril;2026;0.0;2.78;C…rrec;neteja;Action Girona;;abril
6436;TradeRep.;DŠbit;07/04/2026;abril;2026;0.0;2.77;C…rrec;manteniment;Action Girona;varis;abril
6437;TradeRep.;DŠbit;08/04/2026;abril;2026;0.0;3.95;C…rrec;manteniment;Xino Sta.Coloma;;abril
6438;Efectiu;;08/04/2026;abril;2026;0.0;60.0;C…rrec;restaurant;Restaurant;Vostra Llar;abril
6439;Efectiu;;08/04/2026;abril;2026;0.0;3.6;C…rrec;menjar;Novavenda;;abril
6440;Efectiu;;08/04/2026;abril;2026;0.0;5.0;C…rrec;personal;Jordi;;abril
6441;TradeRep.;DŠbit;08/04/2026;abril;2026;0.0;6.75;C…rrec;restaurant;Bar;Arbreda. Palam¢s;abril
6442;Efectiu;;11/04/2026;abril;2026;0.0;7.4;C…rrec;menjar;Pa i pastisseria;;abril
6443;Efectiu;;11/04/2026;abril;2026;0.0;4.9;C…rrec;menjar;Novavenda;;abril
6444;TradeRep.;DŠbit;09/04/2026;abril;2026;0.0;18.37;C…rrec;menjar;AreaGuissona;;abril
