IdCompra;data;mes;any;super;familia;article;pes;quantitat;preuUnit;prom;totLinea;IdDespesa;descompte;rebost
5541;20/10/2025;octubre;2025;LIDL;begudes;Aigua 8L.;0;1;0,91;0;0,91;5652;;
5542;20/10/2025;octubre;2025;Dia;peix;Cloisses;0;1;1,79;0;1,79;5653;;
5543;20/10/2025;octubre;2025;Dia;carn;Pernil cuit llesq.;0;1;2,35;0,47;1,88;5653;;
5544;20/10/2025;octubre;2025;Pa i pastisseria;pa;P… rod¢;0;1;2,1;0;2,1;5654;;
5545;18/10/2025;octubre;2025;Fruiterra;verdura;Tot junt;0;1;6,93;0;6,93;5655;;
5546;19/10/2025;octubre;2025;Pla‡a;verdura;Tot junt;0;1;4,2;0;4,2;5656;;
5547;19/10/2025;octubre;2025;Pa i pastisseria;extres;Pastissos;0;1;6;0;6;5657;;
5548;19/10/2025;octubre;2025;Novavenda;b…sics;Arr•s;0;1;2,49;0;2,49;5658;;
5549;19/10/2025;octubre;2025;Novavenda;b…sics;Ceba fregida;0;1;2,43;0;2,43;5658;;
5550;19/10/2025;octubre;2025;Novavenda;llaunes;tonyina;0;1;1,22;0;1,22;5658;;
5551;19/10/2025;octubre;2025;Novavenda;llaunes;Bolets;0;1;1,99;0;1,99;5658;;
5552;19/10/2025;octubre;2025;Pa i pastisseria;pa;P… rod¢;0;1;2,2;0;2,2;5659;;
5553;20/10/2025;octubre;2025;Pa i pastisseria;pa;P… rod¢;0;1;1,35;0;1,35;5660;;
5554;22/10/2025;octubre;2025;Peixeteria;peix;Canana;528;1;5,17;0;5,17;5661;;
5555;22/10/2025;octubre;2025;AreaGuissona;fruita;Panses;0;1;1,15;0;1,15;5664;;
5556;22/10/2025;octubre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,45;0;2,9;5664;;
5557;23/10/2025;octubre;2025;Pa i pastisseria;pa;P… rod¢;xia;1;2,4;0;2,4;5665;;
5558;24/10/2025;octubre;2025;Clarel;neteja;Desgreixador;0;1;2,09;0;2,09;5669;;
5559;24/10/2025;octubre;2025;Clarel;neteja;Detergent;0;1;1,49;0;1,49;5669;;
5560;24/10/2025;octubre;2025;Clarel;neteja;Bicarbonat;0;1;1,79;0,1;1,69;5669;;
5561;24/10/2025;octubre;2025;Clarel;neteja;Suavitzant;0;1;1,99;0;1,99;5669;;
5562;24/10/2025;octubre;2025;Clarel;neteja;Raspall de dents;0;1;3,49;0;3,49;5669;;
5563;24/10/2025;octubre;2025;Clarel;neteja;Paper water;0;1;3,79;0;3,79;5669;;
5564;24/10/2025;octubre;2025;Clarel;extres;Pipes Tijuana;normals;1;0,74;0;0,74;5669;7,05;
5565;24/10/2025;octubre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5671;;
5566;24/10/2025;octubre;2025;Novavenda;extres;Pastissos;tatin poma;1;1,28;0;1,28;5671;;
5567;24/10/2025;octubre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;5671;;
5568;24/10/2025;octubre;2025;Novavenda;xocolata;Xocolata Llet;0;6;1,29;0;7,74;5671;;
5569;24/10/2025;octubre;2025;Novavenda;lactics;Kefir;0;1;1;0;1;5671;;
5570;24/10/2025;octubre;2025;Dia;verdura;Xampiny¢;0;1;0,99;0;0,99;5672;;
5571;24/10/2025;octubre;2025;Dia;begudes;Yosoy civada;0;1;0,99;0;0,99;5672;;
5572;24/10/2025;octubre;2025;Dia;verdura;Patata;0;1;3,79;0;3,79;5672;;
5573;24/10/2025;octubre;2025;Dia;fruita;Pl…tan;810;1;1,13;0;1,13;5672;;
5574;24/10/2025;octubre;2025;Dia;extres;Bolleria;0;1;0,75;0;0,75;5672;;
5575;25/10/2025;octubre;2025;AreaGuissona;verdura;Alvocat;0;1;3,15;0;3,15;5675;;
5576;25/10/2025;octubre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5675;;
5577;25/10/2025;octubre;2025;AreaGuissona;lactics;Nata liq.;0;1;0,75;0;0,75;5675;;
5578;25/10/2025;octubre;2025;AreaGuissona;lactics;Iogurt n. Danone;cabra;2;1,25;0;2,5;5675;;
5579;25/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5675;;
5580;25/10/2025;octubre;2025;AreaGuissona;verdura;Cocktel amanida;0;3;1,1;0;3,3;5675;;
5581;25/10/2025;octubre;2025;AreaGuissona;verdura;G¡rgoles;0;1;1,49;0;1,49;5675;;
5582;25/10/2025;octubre;2025;AreaGuissona;pa;Creps;0;1;2,25;0;2,25;5675;;
5583;25/10/2025;octubre;2025;AreaGuissona;carn;Bacon;0;1;1,92;0;1,92;5675;;
5584;25/10/2025;octubre;2025;AreaGuissona;carn;Pollastre sencer;0;1;5,09;0;5,09;5675;;
5585;25/10/2025;octubre;2025;Pa i pastisseria;pa;P… rod¢;0;1;2,1;0;2,1;5676;;
5586;25/10/2025;octubre;2025;Fruiteria Deepak;verdura;Ceba;950;1;1,14;0;1,14;5677;;
5587;25/10/2025;octubre;2025;Fruiteria Deepak;fruita;Taronja;1090;1;1,62;0;1,62;5677;;
5588;25/10/2025;octubre;2025;Fruiteria Deepak;fruita;Mango;845;1;2,95;0;2,95;5677;;
5589;25/10/2025;octubre;2025;Fruiteria Deepak;fruita;Figues;265;1;0,92;0;0,92;5677;;
5590;25/10/2025;octubre;2025;Fruiteria Deepak;verdura;Carbassa;700;1;1,18;0;1,18;5677;;
5591;28/10/2025;octubre;2025;Pla‡a;verdura;Tot junt;0;1;4,2;0;4,2;5680;;
5592;26/10/2025;octubre;2025;AreaGuissona;fruita;Castanya;0;1;6,5;0;6,5;5681;;
5593;26/10/2025;octubre;2025;Dia;fruita;Pl…tan;930;1;1,29;0;1,29;5682;;
5594;26/10/2025;octubre;2025;Dia;congelats;Pizza;0;2;2,3;0;4,6;5682;;
5595;26/10/2025;octubre;2025;Dia;congelats;Muslitos de mar;0;1;1,99;0,4;1,59;5682;;
5596;26/10/2025;octubre;2025;Dia;extres;Gelat;cons;1;1,89;0;1,89;5682;;
5597;26/10/2025;octubre;2025;Dia;llaunes;Blat de moro;0;1;1,6;0;1,6;5682;;
5598;26/10/2025;octubre;2025;Dia;neteja;Percarbonat;0;1;1,75;0,35;1,4;5682;;
5599;26/10/2025;octubre;2025;Dia;extres;Gelat;festuc;1;2,99;0;2,99;5682;;
5600;26/10/2025;octubre;2025;Dia;fruita;Cacahuets;0;1;1,29;0;1,29;5682;;
5601;26/10/2025;octubre;2025;Dia;begudes;Cervesa ll.;0;2;0,33;0,66;0;5682;;
5602;27/10/2025;octubre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;5684;;
5603;27/10/2025;octubre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5684;;
5604;27/10/2025;octubre;2025;Novavenda;llaunes;Bolets;0;1;2,55;0;2,55;5684;;
5605;27/10/2025;octubre;2025;Novavenda;llaunes;tonyina;x4 llaunes;1;4,88;0;4,88;5684;;
5606;27/10/2025;octubre;2025;Novavenda;verdura;Enciam;0;1;0,85;0;0,85;5684;;
5607;27/10/2025;octubre;2025;Novavenda;b…sics;Pasta;helix;1;1;0;1;5684;;
5608;27/10/2025;octubre;2025;Novavenda;b…sics;Pasta;plumes;1;1;0;1;5684;;
5609;27/10/2025;octubre;2025;Novavenda;lactics;Crema formatge;0;1;1,65;0;1,65;5684;;
5610;27/10/2025;octubre;2025;Novavenda;b…sics;Arr•s;0;1;1,95;0;1,95;5684;;
5611;27/10/2025;octubre;2025;Novavenda;xocolata;Xocolata Llet;0;10;1,29;0;12,9;5684;;
5612;27/10/2025;octubre;2025;Novavenda;b…sics;Arr•s amb xia;0;2;1,45;0,73;2,17;5684;;
5613;28/10/2025;octubre;2025;AreaGuissona;extres;Bossa compra;0;1;0,12;0;0,12;5685;;
5614;28/10/2025;octubre;2025;AreaGuissona;fruita;Pl…tan;0;1;1,97;0;1,97;5685;;
5615;28/10/2025;octubre;2025;AreaGuissona;verdura;Pastanaga;1000;1;1,37;0;1,37;5685;;
5616;28/10/2025;octubre;2025;AreaGuissona;carn;Morro cuit;0;1;1,19;0;1,19;5685;;
5617;28/10/2025;octubre;2025;AreaGuissona;verdura;Espinacs;300;1;1,33;0;1,33;5685;;
5618;28/10/2025;octubre;2025;AreaGuissona;carn;Magret …nec;0;1;5,88;0;5,88;5685;;
5619;28/10/2025;octubre;2025;AreaGuissona;carn;Llonganisa;0;1;2,64;0;2,64;5685;;
5620;26/10/2025;octubre;2025;Dia;fruita;Llimona;0;1;1,79;0;1,79;5687;;
5621;26/10/2025;octubre;2025;Dia;verdura;Cogombre;mix amb ceba;1;1,95;0;1,95;5687;;
5622;26/10/2025;octubre;2025;Dia;fruita;Pl…tan;870;1;2,34;0;2,34;5687;;
5623;27/10/2025;octubre;2025;Pa i pastisseria;pa;Baguet;0;1;0,9;0;0,9;5688;;
5624;27/10/2025;octubre;2025;Pa i pastisseria;extres;Bolleria;0;2;1,5;0;3;5688;;
5625;29/10/2025;octubre;2025;Dia;fruita;Pl…tan;720;1;0,8;0;0,8;5690;;
5626;29/10/2025;octubre;2025;Dia;b…sics;Sal;0;1;0,4;0;0,4;5690;;
5627;29/10/2025;octubre;2025;Dia;verdura;Moniato;1560;1;2,32;0;2,32;5690;;
5628;29/10/2025;octubre;2025;Dia;lactics;Llet 1,5l;0;6;1,79;1,07;9,67;5690;;
5629;29/10/2025;octubre;2025;Dia;oli;Olives verdes;0;1;1,85;0;1,85;5690;;
5630;30/10/2025;octubre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5696;;
5631;30/10/2025;octubre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5696;;
5632;30/10/2025;octubre;2025;Novavenda;xocolata;Xocolata Llet;0;12;1,29;0;15,48;5696;;
5633;01/11/2025;noviembre;2025;Pa i pastisseria;pa;P… rod¢;xia;1;2,6;0;2,6;5700;;
5634;01/11/2025;noviembre;2025;Fruiteria Deepak;verdura;Tot junt;0;1;2,6;0;2,6;5701;;
5635;31/10/2025;octubre;2025;AreaGuissona;lactics;Crema formatge;0;1;1,75;0;1,75;5703;;
5636;31/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5703;;
5637;31/10/2025;octubre;2025;AreaGuissona;carn;Torreznos;0;1;3,75;0;3,75;5703;;
5638;31/10/2025;octubre;2025;AreaGuissona;verdura;Cocktel amanida;0;2;1,1;0;2,2;5703;;
5639;31/10/2025;octubre;2025;AreaGuissona;fruita;Anacards;0;1;1,35;0;1,35;5703;;
5640;31/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;burrata;1;1,95;0;1,95;5703;;
5641;31/10/2025;octubre;2025;AreaGuissona;fruita;D…tils;0;1;1,95;0;1,95;5703;;
5642;31/10/2025;octubre;2025;AreaGuissona;llaunes;Bolets;0;1;2,4;0;2,4;5703;;
5643;31/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;mascarpone;1;2,3;0;2,3;5703;;
5644;31/10/2025;octubre;2025;AreaGuissona;verdura;Tom…quet Cherry;0;1;1,45;0;1,45;5703;;
5645;31/10/2025;octubre;2025;AreaGuissona;verdura;Alvocat;0;1;3,15;0;3,15;5703;;
5646;31/10/2025;octubre;2025;AreaGuissona;b…sics;Pasta;raviolis trufa;1;1,75;0;1,75;5703;;
5647;31/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;reque villa;1;1,5;0;1,5;5703;;
5648;31/10/2025;octubre;2025;AreaGuissona;lactics;Formatge tall;rulo cabra;1;2,25;0;2,25;5703;;
5649;31/10/2025;octubre;2025;AreaGuissona;carn;Llonganissa crua;porc;1;2,6;0;2,6;5703;;
5650;03/11/2025;noviembre;2025;Pa i pastisseria;extres;Pastissos;panallets;1;21,4;0;21,4;5704;;
5651;02/11/2025;noviembre;2025;Dia;carn;Filet Gall dindi;350;1;2,97;0;2,97;5705;;
5652;02/11/2025;noviembre;2025;Dia;pa;Hojaldre;0;1;1,25;0,25;1;5705;;
5653;02/11/2025;noviembre;2025;Dia;fruita;Poma;0;1;1,49;0;1,49;5705;;
5654;02/11/2025;noviembre;2025;Dia;peix;Tonyina;0;1;5,74;0;5,74;5705;;
5655;02/11/2025;noviembre;2025;Dia;verdura;broquil;0;1;1,19;0;1,19;5705;;
5656;02/11/2025;noviembre;2025;Dia;fruita;Pl…tan;705;1;0,78;0;0,78;5705;;
5657;03/11/2025;noviembre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5709;;
5658;03/11/2025;noviembre;2025;Ous casolans;b…sics;Ous casolans;0;1;30;0;30;5710;;
5659;02/11/2025;noviembre;2025;Pla‡a;verdura;Tot junt;0;1;6,66;0;6,66;5711;;
5660;03/11/2025;noviembre;2025;Can Rinsa;carn;Tot junt;0;1;23,84;0;23,84;5712;;
5661;04/11/2025;noviembre;2025;LIDL;verdura;Patata;5000;1;4,16;0;4,16;5713;;
5662;04/11/2025;noviembre;2025;LIDL;xocolata;Xocolata Llet;0;4;1,19;0,72;4,04;5713;;
5663;04/11/2025;noviembre;2025;LIDL;pa;Pa ratllat;0;1;0,78;0;0,78;5713;;
5664;04/11/2025;noviembre;2025;LIDL;esmorzar;Civada;0;2;0,82;0,06;1,58;5713;;
5665;04/11/2025;noviembre;2025;LIDL;b…sics;Farina;0;1;1,41;0;1,41;5713;;
5666;04/11/2025;noviembre;2025;LIDL;fruita;Pl…tan;768;1;1,19;0;1,19;5713;;
5667;04/11/2025;noviembre;2025;LIDL;lactics;Formatge ratllat;emmental;2;2,09;0,48;3,7;5713;;
5668;04/11/2025;noviembre;2025;LIDL;begudes;Capsula CafŠ;0;1;3,85;0,58;3,27;5713;;
5669;04/11/2025;noviembre;2025;LIDL;carn;Llonganisa;0;1;1,85;0;1,85;5713;;
5670;04/11/2025;noviembre;2025;LIDL;extres;Patates bossa;0;1;1,05;0;1,05;5713;;
5671;04/11/2025;noviembre;2025;LIDL;carn;Pernil cuit llesq.;0;1;2;0;2;5713;;
5672;04/11/2025;noviembre;2025;LIDL;fruita;D…tils;0;1;1,25;0,19;1,06;5713;;
5673;04/11/2025;noviembre;2025;LIDL;carn;Pernil Gall dindi;0;1;2,95;0,59;2,36;5713;;
5674;04/11/2025;noviembre;2025;LIDL;lactics;Formatge tall;semi 1621;1;14,9;0;14,9;5713;;
5675;05/11/2025;noviembre;2025;Pa i pastisseria;pa;P… rod¢;0;1;3,9;0;3,9;5721;;
5676;05/11/2025;noviembre;2025;Dia;carn;Carpaccio;0;1;3,49;0;3,49;5722;;
5677;05/11/2025;noviembre;2025;Dia;carn;Foie Gras;0;3;1,46;0;4,38;5722;;
5678;05/11/2025;noviembre;2025;Dia;b…sics;Maionesa;sriracha;1;1,75;0,26;1,49;5722;;
5679;05/11/2025;noviembre;2025;Dia;verdura;Xampiny¢;0;1;0,99;0;0,99;5722;;
5680;05/11/2025;noviembre;2025;Dia;b…sics;Salsa soja;0;1;1,79;0,3;1,49;5722;;
5681;05/11/2025;noviembre;2025;Dia;carn;Xistorra;0;1;1,69;0,34;1,35;5722;;
5682;05/11/2025;noviembre;2025;Dia;verdura;Alvocat;0;1;1,99;0;1,99;5722;;
5683;05/11/2025;noviembre;2025;Dia;carn;Pernil cuit llesq.;0;1;1,99;0,4;1,59;5722;;
5684;06/11/2025;noviembre;2025;Dia;peix;Tonyina;244;1;3,92;0;3,92;5723;;
5685;06/11/2025;noviembre;2025;Dia;carn;Llonganisa;0;1;2,09;0;2,09;5723;;
5686;06/11/2025;noviembre;2025;Dia;carn;Pollastre sencer;0;1;8,99;0;8,99;5723;;
5687;06/11/2025;noviembre;2025;Dia;neteja;Paper water;0;1;1;0;1;5723;;
5688;06/11/2025;noviembre;2025;Dia;verdura;Canonges;0;1;0,99;0;0,99;5723;;
5689;06/11/2025;noviembre;2025;Dia;verdura;Enciam;0;1;0,99;0;0,99;5723;;
5690;06/11/2025;noviembre;2025;Fruiteria Deepak;verdura;Tot junt;0;1;1;0;1;5725;;
5691;07/11/2025;noviembre;2025;AreaGuissona;b…sics;Pasta;macarrons;1;0,72;0;0,72;5726;;
5692;07/11/2025;noviembre;2025;AreaGuissona;b…sics;Arr•s;0;1;1,29;0;1,29;5726;;
5693;07/11/2025;noviembre;2025;AreaGuissona;extres;Altres extres;0;1;1,95;0;1,95;5726;;
5694;07/11/2025;noviembre;2025;AreaGuissona;neteja;Lleixiu;0;1;1,15;0;1,15;5726;;
5695;07/11/2025;noviembre;2025;AreaGuissona;carn;Garrons de pernil;0;1;1,39;0;1,39;5726;;
5696;07/11/2025;noviembre;2025;AreaGuissona;lactics;Iogurt grec;cabra;1;1,25;0;1,25;5726;;
5697;07/11/2025;noviembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5726;;
5698;07/11/2025;noviembre;2025;AreaGuissona;pa;Creps;0;1;2,25;0;2,25;5726;;
5699;07/11/2025;noviembre;2025;AreaGuissona;verdura;Cocktel amanida;0;3;1,1;0;3,3;5726;;
5700;07/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5726;;
5701;07/11/2025;noviembre;2025;AreaGuissona;carn;Costella porc;0;1;4,59;0;4,59;5726;;
5702;07/11/2025;noviembre;2025;AreaGuissona;carn;Costella porc;0;1;3,75;0;3,75;5726;;
5703;09/11/2025;noviembre;2025;Dia;lactics;Llet 1L.;0;6;1,13;0,89;5,89;5731;;
5704;09/11/2025;noviembre;2025;Dia;verdura;Tom…quet Cherry;0;1;1,39;0;1,39;5731;;
5705;09/11/2025;noviembre;2025;Dia;extres;Gelat;cons;1;1,89;0;1,89;5731;;
5706;09/11/2025;noviembre;2025;Dia;extres;Gelat;tarrina;1;2,99;0;2,99;5731;;
5707;09/11/2025;noviembre;2025;Dia;xocolata;Xocolata Llet;0;2;1,99;0,98;3;5731;;
5708;09/11/2025;noviembre;2025;Dia;oli;Olives verdes;0;1;1,85;0;1,85;5731;;
5709;09/11/2025;noviembre;2025;Dia;fruita;Pl…tan;700;1;1,09;0;1,09;5731;;
5710;09/11/2025;noviembre;2025;Pla‡a;verdura;Tot junt;0;1;9,58;0;9,58;5732;;
5711;09/11/2025;noviembre;2025;Pla‡a;extres;Llaminadures;fira flabiol;1;7;0;7;5733;;
5712;09/11/2025;noviembre;2025;Pa i pastisseria;extres;Pastissos;0;1;15;0;15;5734;;
5713;08/11/2025;noviembre;2025;Pla‡a;begudes;Licor;Licor castanya;1;5;0;5;5740;;
5714;09/11/2025;noviembre;2025;Pla‡a;fruita;Castanya;0;1;5;0;5;5741;;
5715;11/11/2025;noviembre;2025;Mercadona;neteja;Paper cuina;0;1;2,3;0;2,3;5742;;
5716;11/11/2025;noviembre;2025;Mercadona;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5742;;
5717;11/11/2025;noviembre;2025;Mercadona;peix;Musclo;0;1;2,85;0;2,85;5742;;
5718;11/11/2025;noviembre;2025;Mercadona;b…sics;Vareja llavors;0;1;1,46;0;1,46;5742;;
5719;11/11/2025;noviembre;2025;Mercadona;b…sics;Xia;0;2;1,45;0;2,9;5742;;
5720;11/11/2025;noviembre;2025;Mercadona;lactics;Kefir;0;1;1,2;0;1,2;5742;;
5721;11/11/2025;noviembre;2025;Mercadona;begudes;Camamilla;0;3;0,6;0;1,8;5742;;
5722;11/11/2025;noviembre;2025;Mercadona;extres;Turr¢;xoco-cacahuet;1;2;0;2;5742;;
5723;11/11/2025;noviembre;2025;Mercadona;b…sics;S‚sam;0;1;1,5;0;1,5;5742;;
5724;11/11/2025;noviembre;2025;Mercadona;b…sics;Lli;0;1;1,19;0;1,19;5742;;
5725;11/11/2025;noviembre;2025;Mercadona;begudes;Dormir b‚;0;3;1,05;0;3,15;5742;;
5726;11/11/2025;noviembre;2025;Mercadona;neteja;Perfumador;0;1;3,15;0;3,15;5742;;
5727;11/11/2025;noviembre;2025;LIDL;esmorzar;Melmelada;prŠssec;1;2,09;0;2,09;5744;;
5728;11/11/2025;noviembre;2025;LIDL;esmorzar;Melmelada;taronja;1;1,28;0;1,28;5744;;
5729;11/11/2025;noviembre;2025;LIDL;extres;Gelat;ametllat;1;2,95;0,06;2,89;5744;;
5730;13/11/2025;noviembre;2025;Clarel;neteja;Gel bany;gran;2;4,95;3,47;6,43;5746;;
5731;13/11/2025;noviembre;2025;Clarel;neteja;Depilatori;0;1;2,99;0;2,99;5746;;
5732;12/11/2025;noviembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,45;0;2,9;5748;;
5733;12/11/2025;noviembre;2025;AreaGuissona;b…sics;Vinagre de vi;0;1;0,65;0;0,65;5748;;
5734;12/11/2025;noviembre;2025;AreaGuissona;carn;Cap de llom;0;1;4,25;0;4,25;5748;;
5735;12/11/2025;noviembre;2025;AreaGuissona;fruita;Pl…tan;0;1;1,88;0;1,88;5748;;
5736;12/11/2025;noviembre;2025;AreaGuissona;verdura;Cocktel amanida;0;1;1,1;0;1,1;5748;;
5737;12/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,03;0;1,03;5748;;
5738;12/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,09;0;1,09;5748;;
5739;13/11/2025;noviembre;2025;Dia;verdura;Tom…quet;390;1;0,58;0;0,58;5749;;
5740;13/11/2025;noviembre;2025;Dia;fruita;Pl…tan;670;1;0,74;0;0,74;5749;;
5741;13/11/2025;noviembre;2025;Dia;lactics;Formatge tall;dur itali…;1;3,29;0,66;2,63;5749;;
5742;13/11/2025;noviembre;2025;Dia;extres;Turr¢;suchard;2;4,99;2,5;7,48;5749;;
5743;13/11/2025;noviembre;2025;Dia;neteja;Paper water;0;1;2,35;0;2,35;5749;;
5744;13/11/2025;noviembre;2025;Dia;oli;Girasol 1L.;0;1;1,8;0;1,8;5749;;
5745;13/11/2025;noviembre;2025;Dia;begudes;Yosoy civada;0;1;0,99;0;0,99;5749;;
5746;13/11/2025;noviembre;2025;Dia;begudes;refresc;Hola cola 2L;1;0,75;0,75;0;5749;;
5747;13/11/2025;noviembre;2025;Pa i pastisseria;pa;P… rod¢;xia;2;2,4;0;4,8;5753;;
5748;14/11/2025;noviembre;2025;Novavenda;carn;Pollastre sencer;0;1;4,69;0;4,69;5754;;
5749;14/11/2025;noviembre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5754;;
5750;14/11/2025;noviembre;2025;Novavenda;llaunes;Carxofes;0;1;2,09;0;2,09;5754;;
5751;14/11/2025;noviembre;2025;Novavenda;llaunes;Bolets;Rovellons;1;2,55;0;2,55;5754;;
5752;14/11/2025;noviembre;2025;Novavenda;llaunes;Llenties;0;2;1,29;0,9;1,68;5754;;
5753;14/11/2025;noviembre;2025;Novavenda;b…sics;Pasta;noodles saucy;2;1,84;0,92;2,76;5754;;
5754;16/11/2025;noviembre;2025;Dia;verdura;Amanida;0;1;0,69;0;0,69;5757;;
5755;16/11/2025;noviembre;2025;Dia;b…sics;Sucre;0;1;1;0;1;5757;;
5756;16/11/2025;noviembre;2025;Dia;xocolata;Xocolata Llet;0;4;1,99;3,55;4,41;5757;;
5757;16/11/2025;noviembre;2025;Dia;fruita;Pl…tan;685;1;0,76;0;0,76;5757;;
5758;16/11/2025;noviembre;2025;Dia;oli;Olives verdes;0;1;1,85;0;1,85;5757;;
5759;16/11/2025;noviembre;2025;Dia;lactics;Iogurt n. Danone;x8;1;2,09;0;2,09;5757;;
5760;16/11/2025;noviembre;2025;Dia;lactics;Llet 1,5l;0;6;1,79;1,61;9,13;5757;;
5761;16/11/2025;noviembre;2025;Can Rinsa;carn;Tot junt;0;1;10,07;0;10,07;5758;;
5762;16/11/2025;noviembre;2025;Pa i pastisseria;extres;Pastissos;bra‡ gitano;1;7;0;7;5759;;
5763;16/11/2025;noviembre;2025;Fruiteria Deepak;verdura;Bolets;0;1;7;0;7;5760;;
5764;16/11/2025;noviembre;2025;Fruiteria Deepak;verdura;Tot junt;0;1;6,5;0;6,5;5760;;
5765;16/11/2025;noviembre;2025;Pla‡a;verdura;Tot junt;0;1;6,3;0;6,3;5761;;
5766;17/11/2025;noviembre;2025;Fruiterra;verdura;Tot junt;0;1;1,58;0;1,58;5764;;
5767;17/11/2025;noviembre;2025;Fruiteria Bayes;verdura;Tom…quet;0;1;2,3;0;2,3;5765;;
5768;17/11/2025;noviembre;2025;Fruiteria Bayes;congelats;Pizza;0;2;1;0;2;5765;;
5769;17/11/2025;noviembre;2025;AreaGuissona;carn;Pernil cuit llesq.;0;1;1,26;0;1,26;5766;;
5770;17/11/2025;noviembre;2025;AreaGuissona;fruita;D…tils;0;1;1,7;0;1,7;5766;;
5771;17/11/2025;noviembre;2025;AreaGuissona;pa;Creps;0;1;2,25;0;2,25;5766;;
5772;17/11/2025;noviembre;2025;AreaGuissona;carn;Ossos;0;1;1,24;0;1,24;5766;;
5773;17/11/2025;noviembre;2025;AreaGuissona;verdura;Cocktel amanida;0;2;1,1;0;2,2;5766;;
5774;17/11/2025;noviembre;2025;AreaGuissona;congelats;Fideu…;0;1;1,55;0;1,55;5766;;
5775;17/11/2025;noviembre;2025;AreaGuissona;lactics;Formatge tall;gorgonzolla;1;1,65;0;1,65;5766;;
5776;17/11/2025;noviembre;2025;AreaGuissona;xocolata;Xocolata Llet;0;2;1,45;0;2,9;5766;;
5777;18/11/2025;noviembre;2025;Action Girona;neteja;Mocadors paper;0;1;1,11;0;1,11;5767;;
5778;18/11/2025;noviembre;2025;Action Girona;extres;Twix;0;1;4,99;0;4,99;5767;;
5779;18/11/2025;noviembre;2025;Action Girona;b…sics;Maionesa;0;1;3,19;0;3,19;5767;;
5780;18/11/2025;noviembre;2025;Action Girona;neteja;Bossa escomb.;0;1;0,78;0;0,78;5767;;
5781;18/11/2025;noviembre;2025;Action Girona;neteja;Paper Alumini;0;1;1,29;0;1,29;5767;;
5782;18/11/2025;noviembre;2025;Action Girona;neteja;Mascareta;0;1;0,59;0;0,59;5767;;
5783;18/11/2025;noviembre;2025;Action Girona;neteja;Mascareta;0;1;0,99;0;0,99;5767;;
5784;18/11/2025;noviembre;2025;Aldi;extres;Patates bossa;0;1;1;0;1;5773;;
5785;18/11/2025;noviembre;2025;Aldi;verdura;Xampiny¢;0;1;1,29;0,39;0,9;5773;;
5786;18/11/2025;noviembre;2025;Aldi;extres;Crema de festuc;0;1;3,49;0;3,49;5773;;
5787;18/11/2025;noviembre;2025;Aldi;fruita;Pl…tan;918;1;1,09;0;1,09;5773;;
5788;19/11/2025;noviembre;2025;Novavenda;extres;Pipes Tijuana;0;2;1,62;0;3,24;5774;;
5789;19/11/2025;noviembre;2025;Novavenda;b…sics;Arr•s;0;1;1,48;0;1,48;5774;;
5790;19/11/2025;noviembre;2025;Novavenda;lactics;Iogurt n. Danone;x8;1;1,99;0;1,99;5774;;
5791;20/11/2025;noviembre;2025;Dia;extres;Llaminadures;bombons;1;4,95;1,7;3,25;5766;;
5792;20/11/2025;noviembre;2025;Dia;extres;Patates bossa;0;1;3,5;0;3,5;5766;;
5793;20/11/2025;noviembre;2025;Dia;fruita;Pl…tan;865;1;1,34;0;1,34;5766;;
5794;20/11/2025;noviembre;2025;Pa i pastisseria;pa;P… rod¢;xia;2;2,4;0;4,8;5767;;
5795;21/11/2025;noviembre;2025;AreaGuissona;extres;Bolleria;0;1;1;0;1;5768;;
5796;21/11/2025;noviembre;2025;AreaGuissona;carn;Morro cuit;0;1;0,68;0;0,68;5768;;
5797;21/11/2025;noviembre;2025;AreaGuissona;b…sics;Orenga;0;1;0,4;0;0,4;5768;;
